Index,Amplitude
5245,1919950159
5246,1981288673
5247,2033335910
5248,2075847795
5249,2108624968
5250,2131513721
5251,2144406715
5252,2147243489
5253,2140010740
5254,2122742386
5255,2095519407
5256,2058469466
5257,2011766309
5258,1955628951
5259,1890320648
5260,1816147665
5261,1733457836
5262,1642638937
5263,1544116864
5264,1438353637
5265,1325845235
5266,1207119265
5267,1082732496
5268,953268241
5269,819333623
5270,681556731
5271,540583671
5272,397075537
5273,251705313
5274,105154714
5275,-41889008
5276,-188736292
5277,-334698496
5278,-479091126
5279,-621237054
5280,-760469683
5281,-896136080
5282,-1027600038
5283,-1154245053
5284,-1275477223
5285,-1390728027
5286,-1499456997
5287,-1601154246
5288,-1695342863
5289,-1781581151
5290,-1859464693
5291,-1928628255
5292,-1988747492
5293,-2039540474
5294,-2080769009
5295,-2112239753
5296,-2133805125
5297,-2145363992
5298,-2146862151
5299,-2138292575
5300,-2119695452
5301,-2091157992
5302,-2052814023
5303,-2004843359
5304,-1947470959
5305,-1880965872
5306,-1805639974
5307,-1721846506
5308,-1629978419
5309,-1530466530
5310,-1423777500
5311,-1310411649
5312,-1190900608
5313,-1065804825
5314,-935710938
5315,-801229023
5316,-662989736
5317,-521641351
5318,-377846723
5319,-232280178
5320,-85624353
5321,61433008
5322,208202279
5323,353995183
5324,498128022
5325,639924884
5326,778720812
5327,913864919
5328,1044723446
5329,1170682730
5330,1291152084
5331,1405566566
5332,1513389627
5333,1614115631
5334,1707272220
5335,1792422537
5336,1869167267
5337,1937146517
5338,1996041495
5339,2045576014
5340,2085517781
5341,2115679488
5342,2135919691
5343,2146143475
5344,2146302895
5345,2136397202
5346,2116472850
5347,2086623275
5348,2046988455
5349,1997754260
5350,1939151573
5351,1871455213
5352,1794982641
5353,1710092479
5354,1617182817
5355,1516689359
5356,1409083368
5357,1294869465
5358,1174583256
5359,1048788826
5360,918076088
5361,783058022
5362,644367797
5363,502655801
5364,358586595
5365,212835793
5366,66086896
5367,-80971916
5368,-227651011
5369,-373262533
5370,-517123636
5371,-658559682
5372,-796907405
5373,-931518021
5374,-1061760273
5375,-1187023388
5376,-1306719943
5377,-1420288620
5378,-1527196837
5379,-1626943247
5380,-1719060088
5381,-1803115377
5382,-1878714936
5383,-1945504239
5384,-2003170078
5385,-2051442028
5386,-2090093717
5387,-2118943887
5388,-2137857246
5389,-2146745099
5390,-2145565765
5391,-2134324777
5392,-2113074848
5393,-2081915630
5394,-2040993245
5395,-1990499598
5396,-1930671481
5397,-1861789458
5398,-1784176552
5399,-1698196729
5400,-1604253193
5401,-1502786494
5402,-1394272460
5403,-1279219969
5404,-1158168561
5405,-1031685909
5406,-900365154
5407,-764822126
5408,-625692456
5409,-483628594
5410,-339296750
5411,-193373770
5412,-46543962
5413,100504114
5414,247080876
5415,392498949
5416,536076394
5417,677139902
5418,815027955
5419,949093925
5420,1078709108
5421,1203265673
5422,1322179509
5423,1434892969
5424,1540877482
5425,1639636033
5426,1730705491
5427,1813658786
5428,1888106908
5429,1953700730
5430,2010132651
5431,2057138031
5432,2094496439
5433,2122032682
5434,2139617628
5435,2147168813
5436,2144650824
5437,2132075472
5438,2109501726
5439,2077035448
5440,2034828889
5441,1983079976
5442,1922031387
5443,1851969410
5444,1773222600
5445,1686160243
5446,1591190618
5447,1488759087
5448,1379346003
5449,1263464459
5450,1141657885
5451,1014497493
5452,882579603
5453,746522846
5454,606965261
5455,464561306
5456,319978786
5457,173895721
5458,26997170
5459,-120027983
5460,-266490265
5461,-411702837
5462,-554984725
5463,-695664005
5464,-833080961
5465,-966591174
5466,-1095568546
5467,-1219408238
5468,-1337529500
5469,-1449378403
5470,-1554430428
5471,-1652192935
5472,-1742207464
5473,-1824051890
5474,-1897342405
5475,-1961735310
5476,-2016928636
5477,-2062663551
5478,-2098725582
5479,-2124945615
5480,-2141200691
5481,-2147414582
5482,-2143558147
5483,-2129649472
5484,-2105753782
5485,-2071983135
5486,-2028495899
5487,-1975496008
5488,-1913232006
5489,-1841995881
5490,-1762121695
5491,-1673984018
5492,-1577996175
5493,-1474608300
5494,-1364305233
5495,-1247604241
5496,-1125052594
5497,-997225001
5498,-864720909
5499,-728161698
5500,-588187765
5501,-445455519
5502,-300634304
5503,-154403260
5504,-7448141
5505,139541905
5506,285877569
5507,430872606
5508,573847062
5509,714130455
5510,851064926
5511,984008317
5512,1112337190
5513,1235449746
5514,1352768645
5515,1463743720
5516,1567854553
5517,1664612913
5518,1753565052
5519,1834293828
5520,1906420661
5521,1969607313
5522,2023557469
5523,2068018129
5524,2102780794
5525,2127682445
5526,2142606304
5527,2147482386
5528,2142287825
5529,2127046981
5530,2101831325
5531,2066759107
5532,2021994799
5533,1967748323
5534,1904274068
5535,1831869698
5536,1750874755
5537,1661669064
5538,1564670957
5539,1460335307
5540,1349151399
5541,1231640629
5542,1108354066
5543,979869865
5544,846790552
5545,709740205
5546,569361524
5547,426312815
5548,281264907
5549,134898004
5550,-12101504
5551,-159044262
5552,-305241181
5553,-450006667
5554,-592661842
5555,-732537723
5556,-868978359
5557,-1001343912
5558,-1129013650
5559,-1251388867
5560,-1367895680
5561,-1477987732
5562,-1581148742
5563,-1676894938
5564,-1764777316
5565,-1844383750
5566,-1915340925
5567,-1977316087
5568,-2030018602
5569,-2073201322
5570,-2106661741
5571,-2130242945
5572,-2143834350
5573,-2147372220
5574,-2140839963
5575,-2124268212
5576,-2097734681
5577,-2061363799
5578,-2015326128
5579,-1959837562
5580,-1895158315
5581,-1821591702
5582,-1739482713
5583,-1649216400
5584,-1551216068
5585,-1445941290
5586,-1333885754
5587,-1215574946
5588,-1091563684
5589,-962433523
5590,-828790018
5591,-691259893
5592,-550488097
5593,-407134780
5594,-261872200
5595,-115381568
5596,31650147
5597,178533439
5598,324579496
5599,469103434
5600,611427506
5601,750884282
5602,886819777
5603,1018596521
5604,1145596544
5605,1267224280
5606,1382909353
5607,1492109256
5608,1594311896
5609,1689037992
5610,1775843325
5611,1854320820
5612,1924102456
5613,1984860992
5614,2036311500
5615,2078212701
5616,2110368100
5617,2132626903
5618,2144884729
5619,2147084092
5620,2139214680
5621,2121313396
5622,2093464189
5623,2055797657
5624,2008490439
5625,1951764382
5626,1885885503
5627,1811162742
5628,1727946513
5629,1636627059
5630,1537632623
5631,1431427442
5632,1318509565
5633,1199408523
5634,1074682840
5635,944917420
5636,810720799
5637,672722293
5638,531569048
5639,387923005
5640,242457791
5641,95855570
5642,-51196167
5643,-198007819
5644,-343890912
5645,-488161324
5646,-630142498
5647,-769168612
5648,-904587701
5649,-1035764715
5650,-1162084498
5651,-1282954673
5652,-1397808418
5653,-1506107123
5654,-1607342922
5655,-1701041068
5656,-1786762163
5657,-1864104215
5658,-1932704530
5659,-1992241404
5660,-2042435640
5661,-2083051850
5662,-2113899564
5663,-2134834122
5664,-2145757352
5665,-2146618027
5666,-2137412112
5667,-2118182779
5668,-2089020203
5669,-2050061143
5670,-2001488298
5671,-1943529451
5672,-1876456399
5673,-1800583684
5674,-1716267111
5675,-1623902084
5676,-1523921749
5677,-1416794966
5678,-1303024106
5679,-1183142700
5680,-1057712933
5681,-927323008
5682,-792584392
5683,-654128942
5684,-512605947
5685,-368679080
5686,-223023289
5687,-76321628
5688,70737944
5689,217465791
5690,363173829
5691,507178759
5692,648805268
5693,787389198
5694,922280657
5695,1052847071
5696,1178476146
5697,1298578743
5698,1412591641
5699,1519980173
5700,1620240742
5701,1712903173
5702,1797532924
5703,1873733125
5704,1941146432
5705,1999456711
5706,2048390515
5707,2087718368
5708,2117255841
5709,2136864419
5710,2146452147
5711,2145974063
5712,2135432408
5713,2114876619
5714,2084403092
5715,2044154732
5716,1994320286
5717,1935133451
5718,1866871786
5719,1789855405
5720,1704445475
5721,1611042529
5722,1510084581
5723,1402045074
5724,1287430660
5725,1166778825
5726,1040655368
5727,909651745
5728,774382300
5729,635481381
5730,493600364
5731,349404602
5732,203570304
5733,56781360
5734,-90273859
5735,-236905739
5736,-382426647
5737,-526154161
5738,-667414269
5739,-805544530
5740,-939897181
5741,-1069842173
5742,-1194770128
5743,-1314095194
5744,-1427257796
5745,-1533727257
5746,-1633004285
5747,-1724623322
5748,-1808154717
5749,-1883206750
5750,-1949427464
5751,-2006506315
5752,-2054175631
5753,-2092211868
5754,-2120436652
5755,-2138717625
5756,-2146969057
5757,-2145152253
5758,-2133275733
5759,-2111395191
5760,-2079613238
5761,-2038078914
5762,-1986986996
5763,-1926577080
5764,-1857132458
5765,-1778978792
5766,-1692482585
5767,-1598049461
5768,-1496122266
5769,-1387178989
5770,-1271730519
5771,-1150318255
5772,-1023511560
5773,-891905096
5774,-756116033
5775,-616781155
5776,-474553874
5777,-330101168
5778,-184100448
5779,-37236387
5780,109802293
5781,256326055
5782,401647773
5783,545085959
5784,685967959
5785,823633103
5786,957435811
5787,1086748613
5788,1210965094
5789,1329502741
5790,1441805670
5791,1547347234
5792,1645632495
5793,1736200544
5794,1818626661
5795,1892524307
5796,1957546939
5797,2013389631
5798,2059790510
5799,2096531978
5800,2123441735
5801,2140393587
5802,2147308039
5803,2144152666
5804,2130942263
5805,2107738783
5806,2074651038
5807,2031834192
5808,1979489037
5809,1917861045
5810,1847239222
5811,1767954749
5812,1680379432
5813,1584923957
5814,1482035962
5815,1372197943
5816,1255924985
5817,1133762353
5818,1006282930
5819,874084531
5820,737787103
5821,598029813
5822,455468056
5823,310770376
5824,164615335
5825,17688329
5826,-129321627
5827,-275725128
5828,-420835612
5829,-563972584
5830,-704464799
5831,-841653419
5832,-974895095
5833,-1103564990
5834,-1227059703
5835,-1344800107
5836,-1456234054
5837,-1560838976
5838,-1658124325
5839,-1747633881
5840,-1828947888
5841,-1901685022
5842,-1965504183
5843,-2020106090
5844,-2065234686
5845,-2100678340
5846,-2126270839
5847,-2141892166
5848,-2147469065
5849,-2142975384
5850,-2128432195
5851,-2103907698
5852,-2069516903
5853,-2025421084
5854,-1971827029
5855,-1908986069
5856,-1837192897
5857,-1756784188
5858,-1668137019
5859,-1571667103
5860,-1467826835
5861,-1357103177
5862,-1240015368
5863,-1117112492
5864,-988970905
5865,-856191527
5866,-719397029
5867,-579228911
5868,-436344492
5869,-291413830
5870,-145116580
5871,1861195
5872,148830243
5873,295101350
5874,439988575
5875,582812469
5876,722903258
5877,859603983
5878,992273585
5879,1120289909
5880,1243052621
5881,1359986023
5882,1470541755
5883,1574201365
5884,1670478739
5885,1758922384
5886,1839117542
5887,1910688138
5888,1973298539
5889,2026655134
5890,2070507707
5891,2104650610
5892,2128923730
5893,2143213237
5894,2147452122
5895,2141620505
5896,2125745734
5897,2099902254
5898,2064211258
5899,2018840120
5900,1964001608
5901,1899952888
5902,1826994317
5903,1745468035
5904,1655756361
5905,1558279998
5906,1453496064
5907,1341895942
5908,1224002985
5909,1100370051
5910,971576920
5911,838227567
5912,700947336
5913,560380005
5914,417184765
5915,272033133
5916,125605798
5917,-21410566
5918,-168326525
5919,-314453116
5920,-459105075
5921,-601604055
5922,-741281806
5923,-877483308
5924,-1009569842
5925,-1136921986
5926,-1258942522
5927,-1375059232
5928,-1484727586
5929,-1587433293
5930,-1682694714
5931,-1770065118
5932,-1849134781
5933,-1919532906
5934,-1980929359
5935,-2033036221
5936,-2075609137
5937,-2108448459
5938,-2131400189
5939,-2144356692
5940,-2147257210
5941,-2140088141
5942,-2122883104
5943,-2095722782
5944,-2058734545
5945,-2012091848
5946,-1956013423
5947,-1890762250
5948,-1816644327
5949,-1734007229
5950,-1643238484
5951,-1544763753
5952,-1439044835
5953,-1326577500
5954,-1207889164
5955,-1083536418
5956,-954102416
5957,-820194139
5958,-682439553
5959,-541484658
5960,-397990465
5961,-252629892
5962,-106084607
5963,40958162
5964,187808858
5965,333778822
5966,478183526
5967,620345784
5968,759598922
5969,895289913
5970,1026782431
5971,1153459842
5972,1274728089
5973,1390018484
5974,1498790372
5975,1600533665
5976,1694771237
5977,1781061159
5978,1858998775
5979,1928218595
5980,1988396012
5981,2039248823
5982,2080538552
5983,2112071573
5984,2133700009
5985,2145322435
5986,2146884347
5987,2138378420
5988,2119844542
5989,2091369630
5990,2053087215
5991,2005176825
5992,1947863134
5993,1881414917
5994,1806143783
5995,1722402718
5996,1630584424
5997,1531119487
5998,1424474347
5999,1311149118
6000,1191675240
6001,1066612988
6002,936548842
6003,802092739
6004,663875213
6005,522544437
6006,378763182
6007,233205714
6008,86554624
6009,-60502364
6010,-207275626
6011,-353076866
6012,-497222349
6013,-639036101
6014,-777853087
6015,-913022321
6016,-1043909927
6017,-1169902106
6018,-1290408014
6019,-1404862540
6020,-1512728947
6021,-1613501394
6022,-1706707307
6023,-1791909597
6024,-1868708707
6025,-1936744485
6026,-1995697878
6027,-2045292423
6028,-2085295546
6029,-2115519651
6030,-2135823002
6031,-2146110387
6032,-2146333563
6033,-2136491482
6034,-2116630301
6035,-2086843157
6036,-2047269738
6037,-1998095624
6038,-1939551418
6039,-1871911664
6040,-1795493558
6041,-1710655464
6042,-1617795232
6043,-1517348331
6044,-1409785807
6045,-1295612076
6046,-1175362558
6047,-1049601164
6048,-918917652
6049,-783924866
6050,-645255855
6051,-503560910
6052,-359504510
6053,-213762209
6054,-67017468
6055,80041551
6056,226725216
6057,372345650
6058,516219964
6059,657673460
6060,796042788
6061,930679064
6062,1060950910
6063,1186247415
6064,1305980998
6065,1419590169
6066,1526542156
6067,1626335405
6068,1718501936
6069,1802609532
6070,1878263771
6071,1945109869
6072,2002834353
6073,2051166522
6074,2089879722
6075,2118792407
6076,2137768990
6077,2146720482
6078,2145604903
6079,2134427485
6080,2113240645
6081,2082143739
6082,2041282595
6083,1990848834
6084,1931078964
6085,1862253277
6086,1784694532
6087,1698766442
6088,1604871966
6089,1503451426
6090,1394980432
6091,1279967662
6092,1158952468
6093,1032502354
6094,901210308
6095,765692026
6096,626583023
6097,484535651
6098,340216044
6099,194300989
6100,47474758
6101,-99574106
6102,-246156016
6103,-391583575
6104,-535174799
6105,-676256314
6106,-814166517
6107,-948258677
6108,-1077903968
6109,-1202494415
6110,-1321445750
6111,-1434200151
6112,-1540228854
6113,-1639034636
6114,-1730154146
6115,-1813160078
6116,-1887663175
6117,-1953314054
6118,-2009804844
6119,-2056870632
6120,-2094290701
6121,-2121889570
6122,-2139537813
6123,-2147152669
6124,-2144698428
6125,-2132186599
6126,-2109675857
6127,-2077271765
6128,-2035126283
6129,-1983437054
6130,-1922446474
6131,-1852440558
6132,-1773747602
6133,-1686736636
6134,-1591815699
6135,-1489429923
6136,-1380059450
6137,-1264217171
6138,-1142446332
6139,-1015317977
6140,-883428277
6141,-747395730
6142,-607858262
6143,-465470236
6144,-320899382
6145,-174823667
6146,-27928114
6147,119098408
6148,265566417
6149,410789049
6150,554085281
6151,694783124
6152,832222774
6153,965759705
6154,1094767695
6155,1218641759
6156,1336800989
6157,1448691275
6158,1553787907
6159,1651598033
6160,1741662970
6161,1823560359
6162,1896906141
6163,1961356360
6164,2016608775
6165,2062404281
6166,2098528118
6167,2124810883
6168,2141129323
6169,2147406913
6170,2143614213
6171,2129769010
6172,2105936231
6173,2072227639
6174,2028801312
6175,1975860898
6176,1913654662
6177,1842474320
6178,1762653674
6179,1674567043
6180,1578627510
6181,1475284986
6182,1365024096
6183,1248361910
6184,1125845516
6185,998049457
6186,865573033
6187,729037495
6188,589083127
6189,446366246
6190,301556127
6191,155331856
6192,8379155
6193,-138612840
6194,-284954809
6195,-429960479
6196,-572949844
6197,-713252355
6198,-850210060
6199,-983180696
6200,-1111540694
6201,-1234688110
6202,-1352045441
6203,-1463062340
6204,-1567218191
6205,-1664024555
6206,-1753027456
6207,-1833809515
6208,-1905991903
6209,-1969236120
6210,-2023245582
6211,-2067767010
6212,-2102591621
6213,-2127556105
6214,-2142543390
6215,-2147483193
6216,-2142352349
6217,-2127174919
6218,-2102022078
6219,-2067011780
6220,-2022308206
6221,-1968120995
6222,-1904704258
6223,-1832355389
6224,-1751413668
6225,-1662258672
6226,-1565308495
6227,-1461017786
6228,-1349875618
6229,-1232403192
6230,-1109151397
6231,-980698224
6232,-847646055
6233,-710618841
6234,-570259171
6235,-427225264
6236,-282187880
6237,-135827172
6238,11170498
6239,158115784
6240,304319585
6241,449096276
6242,591766924
6243,731662475
6244,868126886
6245,1000520207
6246,1128221576
6247,1250632137
6248,1367177844
6249,1477312155
6250,1580518594
6251,1676313173
6252,1764246662
6253,1843906695
6254,1914919708
6255,1976952682
6256,2029714714
6257,2072958375
6258,2106480875
6259,2130125008
6260,2143779895
6261,2147381502
6262,2140912939
6263,2124404540
6264,2097933721
6265,2061624618
6266,2015647503
6267,1960217986
6268,1895596004
6269,1822084603
6270,1740028515
6271,1649812543
6272,1551859756
6273,1446629506
6274,1334615269
6275,1216342339
6276,1092365358
6277,963265717
6278,829648830
6279,692141295
6280,551387956
6281,408048876
6282,262796247
6283,116311232
6284,-30719225
6285,-177605625
6286,-323659142
6287,-468194855
6288,-610534963
6289,-750011960
6290,-885971767
6291,-1017776800
6292,-1144808957
6293,-1266472519
6294,-1382196943
6295,-1491439540
6296,-1593688013
6297,-1688462868
6298,-1775319657
6299,-1853851064
6300,-1923688815
6301,-1984505406
6302,-2036015635
6303,-2077977946
6304,-2110195555
6305,-2132517378
6306,-2144838737
6307,-2147101849
6308,-2139296103
6309,-2121458103
6310,-2093671501
6311,-2056066602
6312,-2008819755
6313,-1952152525
6314,-1886330654
6315,-1811662813
6316,-1728499158
6317,-1637229687
6318,-1538282409
6319,-1432121337
6320,-1319244316
6321,-1200180684
6322,-1075488790
6323,-945753379
6324,-811582848
6325,-673606389
6326,-532471045
6327,-388838672
6328,-243382835
6329,-96785652
6330,50265407
6331,197080747
6332,342971875
6333,487254632
6334,629252403
6335,768299288
6336,903743224
6337,1034949046
6338,1161301463
6339,1282207943
6340,1397101494
6341,1505443322
6342,1606725356
6343,1700472633
6344,1786245524
6345,1863641796
6346,1932298499
6347,1991893665
6348,2042147823
6349,2082825306
6350,2113735355
6351,2134733018
6352,2145719827
6353,2146644257
6354,2137501974
6355,2118335852
6356,2089235769
6357,2050338191
6358,2001825528
6359,1943925282
6360,1876908976
6361,1801090883
6362,1716826554
6363,1624511148
6364,1524577577
6365,1417494483
6366,1303764032
6367,1183919564
6368,1058523092
6369,928162664
6370,793449606
6371,655015658
6372,513510006
6373,369596242
6374,223949253
6375,77252052
6376,-69807423
6377,-216539536
6378,-362256185
6379,-506274029
6380,-647917695
6381,-786522944
6382,-921439785
6383,-1052035522
6384,-1177697728
6385,-1297837106
6386,-1411890262
6387,-1519322343
6388,-1619629544
6389,-1712341473
6390,-1797023358
6391,-1873278081
6392,-1940748045
6393,-1999116848
6394,-2048110771
6395,-2087500054
6396,-2117099982
6397,-2136771745
6398,-2146423092
6399,-2146008764
6400,-2135530703
6401,-2115038046
6402,-2084626894
6403,-2044439860
6404,-1994665402
6405,-1935536938
6406,-1867331751
6407,-1790369690
6408,-1705011670
6409,-1611657978
6410,-1510746398
6411,-1402750155
6412,-1288175699
6413,-1167560328
6414,-1041469670
6415,-910495028
6416,-775250609
6417,-636370643
6418,-494506410
6419,-350323183
6420,-204497112
6421,-57712049
6422,89343654
6423,235980380
6424,381510473
6425,525251469
6426,666529292
6427,804681418
6428,939059981
6429,1069034812
6430,1193996392
6431,1313358711
6432,1426562021
6433,1533075451
6434,1632399506
6435,1724068405
6436,1807652265
6437,1882759119
6438,1949036753
6439,2006174357
6440,2053903983
6441,2092001802
6442,2120289155
6443,2138633388
6444,2146948475
6445,2145195422
6446,2133382451
6447,2111564958
6448,2079845257
6449,2038372098
6450,1987339970
6451,1926988188
6452,1857599772
6453,1779500122
6454,1693055484
6455,1598671244
6456,1496790017
6457,1387889576
6458,1272480610
6459,1151104332
6460,1024329937
6461,892751935
6462,756987363
6463,617672890
6464,475461832
6465,331021091
6466,185028023
6467,38167264
6468,-108872481
6469,-255401667
6470,-400733145
6471,-544185379
6472,-685085650
6473,-822773204
6474,-956602354
6475,-1085945506
6476,-1210196104
6477,-1328771474
6478,-1441115554
6479,-1546701507
6480,-1645034185
6481,-1735652456
6482,-1818131365
6483,-1892084126
6484,-1957163937
6485,-2013065605
6486,-2059526979
6487,-2096330178
6488,-2123302612
6489,-2140317794
6490,-2147295931
6491,-2144204300
6492,-2131057397
6493,-2107916877
6494,-2074891256
6495,-2032135408
6496,-1979849838
6497,-1918279740
6498,-1847713847
6499,-1768483079
6500,-1680958989
6501,-1585552022
6502,-1482709591
6503,-1372913976
6504,-1256680066
6505,-1134552939
6506,-1007105314
6507,-874934857
6508,-738661383
6509,-598923947
6510,-456377851
6511,-311691566
6512,-165543600
6513,-18619315
6514,128392285
6515,274801788
6516,419922605
6517,563074191
6518,703585233
6519,840796804
6520,974065450
6521,1102766204
6522,1226295523
6523,1344074115
6524,1455549657
6525,1560199381
6526,1657532533
6527,1747092666
6528,1828459789
6529,1901252328
6530,1965128923
6531,2019790023
6532,2064979295
6533,2100484822
6534,2126140102
6535,2141824823
6536,2147465433
6537,2143035478
6538,2128555734
6539,2104094103
6540,2069765299
6541,2025730307
6542,1972195629
6543,1909412317
6544,1837674794
6545,1757319474
6546,1668723185
6547,1572301398
6548,1468506287
6549,1357824598
6550,1240775375
6551,1117907521
6552,989797228
6553,857045269
6554,720274187
6555,580125370
6556,437256049
6557,292336210
6558,146045458
6559,-930176
6560,-147901448
6561,-294179135
6562,-439077265
6563,-581916338
6564,-722026507
6565,-858750724
6566,-991447820
6567,-1119495510
6568,-1242293314
6569,-1359265368
6570,-1469863132
6571,-1573567955
6572,-1669893514
6573,-1758388088
6574,-1838636681
6575,-1910262966
6576,-1972931051
6577,-2026347053
6578,-2070260477
6579,-2104465391
6580,-2128801390
6581,-2143154351
6582,-2147456965
6583,-2141689054
6584,-2125877669
6585,-2100096955
6586,-2064467813
6587,-2019157325
6588,-1964377976
6589,-1900386653
6590,-1827483446
6591,-1746010234
6592,-1656349087
6593,-1558920472
6594,-1454181281
6595,-1342622691
6596,-1224767856
6597,-1101169458
6598,-972407113
6599,-839084654
6600,-701827298
6601,-561278715
6602,-418098009
6603,-272956627
6604,-126535212
6605,20479590
6606,167398354
6607,313532102
6608,458195537
6609,600710259
6610,740407943
6611,876633476
6612,1008748026
6613,1136132040
6614,1258188150
6615,1374343973
6616,1484054793
6617,1586806122
6618,1682116105
6619,1769537785
6620,1848661198
6621,1919115292
6622,1980569673
6623,2032736151
6624,2075370088
6625,2108271554
6626,2131286256
6627,2144306267
6628,2147270528
6629,2140165140
6630,2123023423
6631,2095925764
6632,2058999236
6633,2012417008
6634,1956397527
6635,1891203497
6636,1817140647
6637,1734556295
6638,1643837721
6639,1545410351
6640,1439735762
6641,1327309516
6642,1208658836
6643,1084340136
6644,954936412
6645,821054501
6646,683322247
6647,542385545
6648,398905319
6649,253554423
6650,107014480
6651,-40027308
6652,-186881388
6653,-332859085
6654,-477275836
6655,-619454397
6656,-758728019
6657,-894443577
6658,-1025964632
6659,-1152674414
6660,-1273978716
6661,-1389308680
6662,-1498123465
6663,-1599912783
6664,-1694199292
6665,-1780540833
6666,-1858532508
6667,-1927808574
6668,-1988044158
6669,-2038956787
6670,-2080307705
6671,-2111902996
6672,-2133594493
6673,-2145280475
6674,-2146906139
6675,-2138463862
6676,-2119993234
6677,-2091580874
6678,-2053360021
6679,-2005509913
6680,-1948254943
6681,-1881863609
6682,-1806647254
6683,-1722958606
6684,-1631190123
6685,-1531772156
6686,-1425170926
6687,-1311886341
6688,-1192449649
6689,-1067420951
6690,-937386570
6691,-802956304
6692,-664760566
6693,-523447425
6694,-379679571
6695,-234131205
6696,-87484879
6697,59571708
6698,206348933
6699,352158483
6700,496316582
6701,638147198
6702,776985216
6703,912179552
6704,1043096213
6705,1169121261
6706,1289663702
6707,1404158250
6708,1512067982
6709,1612886853
6710,1706142074
6711,1791396321
6712,1868249795
6713,1936342090
6714,1995353886
6715,2045008448
6716,2085072918
6717,2115359416
6718,2135725911
6719,2146076895
6720,2146363827
6721,2136585361
6722,2116787353
6723,2087062647
6724,2047550636
6725,1998436613
6726,1939950899
6727,1872367763
6728,1796004137
6729,1711218128
6730,1618407343
6731,1518007017
6732,1410487981
6733,1296354444
6734,1176141639
6735,1050413304
6736,919759044
6737,784791563
6738,646143793
6739,504465924
6740,360422357
6741,214688585
6742,67948028
6743,-79111171
6744,-225799378
6745,-371428696
6746,-515316196
6747,-656787114
6748,-795178021
6749,-929839932
6750,-1060141347
6751,-1185471218
6752,-1305241808
6753,-1418891451
6754,-1525887187
6755,-1625727257
6756,-1717943461
6757,-1802103348
6758,-1877812252
6759,-1944715133
6760,-2002498251
6761,-2050890630
6762,-2089665333
6763,-2118640528
6764,-2137680333
6765,-2146695461
6766,-2145643637
6767,-2134529792
6768,-2113406045
6769,-2082371456
6770,-2041571562
6771,-1991197695
6772,-1931486084
6773,-1862716746
6774,-1785212177
6775,-1699335835
6776,-1605490438
6777,-1504116075
6778,-1395688142
6779,-1280715114
6780,-1159736158
6781,-1033318605
6782,-902055293
6783,-766561783
6784,-627473472
6785,-485442617
6786,-341135273
6787,-195228172
6788,-48405546
6789,98644078
6790,245231110
6791,390668128
6792,534273103
6793,675372598
6794,813304926
6795,947423251
6796,1077098624
6797,1201722931
6798,1320711744
6799,1433507064
6800,1539579936
6801,1638432930
6802,1729602475
6803,1812661028
6804,1887219087
6805,1952927011
6806,2009476660
6807,2056602846
6808,2094084569
6809,2121746059
6810,2139457596
6811,2147136122
6812,2144745629
6813,2132297326
6814,2109849590
6815,2077507691
6816,2035423295
6817,1983793759
6818,1922861199
6819,1852911359
6820,1774272270
6821,1687312711
6822,1592440479
6823,1490100480
6824,1380772637
6825,1264969646
6826,1143234564
6827,1016138271
6828,884276786
6829,748268474
6830,608751149
6831,466379079
6832,321819918
6833,175751580
6834,28859052
6835,-118168810
6836,-264642519
6837,-409875183
6838,-553185733
6839,-693902112
6840,-831364430
6841,-964928054
6842,-1093966637
6843,-1217875051
6844,-1336072226
6845,-1448003875
6846,-1553145093
6847,-1651002820
6848,-1741118149
6849,-1823068485
6850,-1896469521
6851,-1960977041
6852,-2016288536
6853,-2062144624
6854,-2098330260
6855,-2124675753
6856,-2141057554
6857,-2147398841
6858,-2143669877
6859,-2129888148
6860,-2106118284
6861,-2072471754
6862,-2029106345
6863,-1976225417
6864,-1914076958
6865,-1842952413
6866,-1763185322
6867,-1675149752
6868,-1579258549
6869,-1475961395
6870,-1365742702
6871,-1249119344
6872,-1126638226
6873,-998873725
6874,-866424995
6875,-729913154
6876,-589978377
6877,-447276890
6878,-302477893
6879,-156260422
6880,-9310166
6881,137683749
6882,284031995
6883,429048270
6884,572052519
6885,712374120
6886,849355035
6887,982352890
6888,1110743989
6889,1233926242
6890,1351321983
6891,1462380685
6892,1566581535
6893,1663435884
6894,1752489531
6895,1833324858
6896,1905562787
6897,1968864557
6898,2022933314
6899,2067515503
6900,2102402054
6901,2127429366
6902,2142480073
6903,2147483596
6904,2142416470
6905,2127302457
6906,2102212435
6907,2067264064
6908,2022621233
6909,1968493298
6910,1905134090
6911,1832840735
6912,1751952251
6913,1662847968
6914,1565945739
6915,1461699990
6916,1350599583
6917,1233165523
6918,1109948519
6919,981526399
6920,848501399
6921,711497343
6922,571156711
6923,428137634
6924,283110800
6925,136756315
6926,-10239490
6927,-157187277
6928,-303397933
6929,-448185800
6930,-590871896
6931,-730787090
6932,-867275250
6933,-999696313
6934,-1127429289
6935,-1249875172
6936,-1366459751
6937,-1476636301
6938,-1579888149
6939,-1675731092
6940,-1763715676
6941,-1843429295
6942,-1914498130
6943,-1976588905
6944,-2029410444
6945,-2072715039
6946,-2106299613
6947,-2130006670
6948,-2143725037
6949,-2147390381
6950,-2140985513
6951,-2124540468
